recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-10T07:35:47.000+00,2025-01-10T07:35:57.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036197
2025-01-10T07:36:07.000+00,2025-01-10T07:36:17.000+00,51.454235,-2.596921,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036199
2025-01-10T07:36:11.000+00,2025-01-10T07:36:47.000+00,51.454247,-2.596921,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036202
2025-01-10T07:36:20.000+00,2025-01-10T07:36:27.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036200
2025-01-10T07:36:37.000+00,2025-01-10T07:36:57.000+00,51.454266,-2.596936,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036203
2025-01-10T07:36:51.000+00,2025-01-10T07:37:07.000+00,51.454266,-2.596936,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036204
2025-01-10T07:36:53.000+00,2025-01-10T07:37:07.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036204
2025-01-10T07:37:23.000+00,2025-01-10T07:37:37.000+00,51.454304,-2.596963,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036207
2025-01-10T07:37:24.000+00,2025-01-10T07:37:37.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036207
2025-01-10T07:37:56.000+00,2025-01-10T07:38:07.000+00,51.454338,-2.596953,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036210
2025-01-10T07:37:57.000+00,2025-01-10T07:38:07.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036210
2025-01-10T07:38:29.000+00,2025-01-10T07:38:47.000+00,51.45427,-2.59685,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036214
2025-01-10T07:38:36.000+00,2025-01-10T07:38:47.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036214
2025-01-10T07:39:02.000+00,2025-01-10T07:39:17.000+00,51.454266,-2.596828,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036217
2025-01-10T07:39:09.000+00,2025-01-10T07:39:17.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036217
2025-01-10T07:39:35.000+00,2025-01-10T07:39:47.000+00,51.454266,-2.596815,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036220
2025-01-10T07:39:42.000+00,2025-01-10T07:39:57.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036221
2025-01-10T07:40:08.000+00,2025-01-10T07:40:17.000+00,51.454235,-2.596765,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036223
2025-01-10T07:40:13.000+00,2025-01-10T07:40:27.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036224
2025-01-10T07:40:41.000+00,2025-01-10T07:40:57.000+00,51.4546,-2.597025,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036227
2025-01-10T07:40:46.000+00,2025-01-10T07:41:07.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036228
2025-01-10T07:40:51.000+00,2025-01-10T07:41:07.000+00,51.455097,-2.596619,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036228
2025-01-10T07:41:03.000+00,2025-01-10T07:41:17.000+00,51.525173,-2.588235,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036229
2025-01-10T07:41:23.000+00,2025-01-10T07:41:37.000+00,51.524307,-2.589671,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036231
2025-01-10T07:41:23.000+00,2025-01-10T07:41:37.000+00,51.456436,-2.595998,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036231
2025-01-10T07:41:55.000+00,2025-01-10T07:42:07.000+00,51.52255,-2.591481,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036234
2025-01-10T07:42:06.000+00,2025-01-10T07:42:17.000+00,51.457485,-2.594461,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036235
