recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-02-18T22:50:09.000+00,2025-02-18T22:50:23.000+00,51.38813,-2.714944,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378408
2025-02-18T22:50:29.000+00,2025-02-18T22:50:43.000+00,51.38763,-2.713603,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378410
2025-02-18T22:50:49.000+00,2025-02-18T22:51:03.000+00,51.387463,-2.712633,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378412
2025-02-18T22:51:10.000+00,2025-02-18T22:51:23.000+00,51.387417,-2.711753,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378414
2025-02-18T22:51:30.000+00,2025-02-18T22:51:43.000+00,51.387474,-2.711805,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378416
2025-02-18T22:51:50.000+00,2025-02-18T22:52:03.000+00,51.387493,-2.711899,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378418
2025-02-18T22:52:10.000+00,2025-02-18T22:52:23.000+00,51.387493,-2.711912,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378420
2025-02-18T22:52:30.000+00,2025-02-18T22:52:43.000+00,51.38747,-2.711828,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378422
2025-02-18T22:52:50.000+00,2025-02-18T22:53:03.000+00,51.38745,-2.711796,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378424
2025-02-18T22:53:10.000+00,2025-02-18T22:53:23.000+00,51.387436,-2.711785,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378426
2025-02-18T22:53:31.000+00,2025-02-18T22:53:43.000+00,51.387424,-2.711768,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378428
2025-02-18T22:53:51.000+00,2025-02-18T22:54:03.000+00,51.38742,-2.711783,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378430
2025-02-18T22:54:11.000+00,2025-02-18T22:54:23.000+00,51.387424,-2.711787,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378432
2025-02-18T22:54:31.000+00,2025-02-18T22:54:43.000+00,51.387424,-2.711749,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378434
2025-02-18T22:54:51.000+00,2025-02-18T22:55:04.000+00,51.387447,-2.711709,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378436
2025-02-18T22:55:11.000+00,2025-02-18T22:55:24.000+00,51.387455,-2.71174,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378438
2025-02-18T22:55:31.000+00,2025-02-18T22:55:43.000+00,51.38745,-2.71175,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378440
2025-02-18T22:55:52.000+00,2025-02-18T22:56:04.000+00,51.38745,-2.711739,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378442
2025-02-18T22:56:12.000+00,2025-02-18T22:56:24.000+00,51.387466,-2.711732,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378444
2025-02-18T22:56:32.000+00,2025-02-18T22:56:44.000+00,51.387444,-2.711746,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378446
2025-02-18T22:56:52.000+00,2025-02-18T22:57:04.000+00,51.387466,-2.711755,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378448
2025-02-18T22:57:12.000+00,2025-02-18T22:57:24.000+00,51.3875,-2.711767,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378450
2025-02-18T22:57:32.000+00,2025-02-18T22:57:44.000+00,51.387516,-2.711773,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378452
2025-02-18T22:57:52.000+00,2025-02-18T22:58:04.000+00,51.387516,-2.711767,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378454
2025-02-18T22:58:12.000+00,2025-02-18T22:58:24.000+00,51.387505,-2.711768,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378456
2025-02-18T22:58:32.000+00,2025-02-18T22:58:44.000+00,51.387486,-2.711743,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378458
2025-02-18T22:58:53.000+00,2025-02-18T22:59:04.000+00,51.38748,-2.711719,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378460
