recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-17T15:41:20.000+00,2024-10-17T15:41:29.000+00,51.58791,-2.165881,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308382
2024-10-17T15:41:52.000+00,2024-10-17T15:42:09.000+00,51.58819,-2.173758,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308386
2024-10-17T15:42:22.000+00,2024-10-17T15:42:39.000+00,51.58791,-2.178391,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308389
2024-10-17T15:42:30.000+00,2024-10-17T15:42:49.000+00,51.586662,-2.18011,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308390
2024-10-17T15:43:01.000+00,2024-10-17T15:43:19.000+00,51.583675,-2.187175,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308393
2024-10-17T15:43:28.000+00,2024-10-17T15:43:39.000+00,51.58153,-2.192785,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308395
2024-10-17T15:44:01.000+00,2024-10-17T15:44:09.000+00,51.57895,-2.198844,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308398
2024-10-17T15:44:30.000+00,2024-10-17T15:44:39.000+00,51.576633,-2.20549,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308401
2024-10-17T15:44:50.000+00,2024-10-17T15:44:59.000+00,51.574795,-2.209014,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308403
2024-10-17T15:45:28.000+00,2024-10-17T15:45:39.000+00,51.57255,-2.211827,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308407
2024-10-17T15:46:01.000+00,2024-10-17T15:46:09.000+00,51.570282,-2.213318,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308410
2024-10-17T15:46:31.000+00,2024-10-17T15:46:39.000+00,51.56887,-2.217225,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308413
