recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-11-06T12:30:00.000+00,2024-11-06T12:30:08.000+00,53.204395,-0.601346,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477421
2024-11-06T12:30:20.000+00,2024-11-06T12:30:28.000+00,53.20529,-0.605023,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477423
2024-11-06T12:30:41.000+00,2024-11-06T12:30:48.000+00,53.20627,-0.608828,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477425
2024-11-06T12:31:01.000+00,2024-11-06T12:31:08.000+00,53.206993,-0.608677,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477427
2024-11-06T12:31:21.000+00,2024-11-06T12:31:28.000+00,53.20765,-0.607946,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477429
2024-11-06T12:31:41.000+00,2024-11-06T12:31:48.000+00,53.208622,-0.606717,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477431
2024-11-06T12:32:02.000+00,2024-11-06T12:32:08.000+00,53.20939,-0.606292,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477433
2024-11-06T12:32:22.000+00,2024-11-06T12:32:38.000+00,53.21014,-0.605751,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477436
2024-11-06T12:32:42.000+00,2024-11-06T12:32:48.000+00,53.21083,-0.603966,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477437
2024-11-06T12:33:02.000+00,2024-11-06T12:33:18.000+00,53.210964,-0.603228,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477440
2024-11-06T12:33:23.000+00,2024-11-06T12:33:28.000+00,53.21071,-0.602966,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477441
2024-11-06T12:33:43.000+00,2024-11-06T12:33:58.000+00,53.20972,-0.600015,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477444
2024-11-06T12:34:03.000+00,2024-11-06T12:34:18.000+00,53.208992,-0.597197,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477446
2024-11-06T12:34:23.000+00,2024-11-06T12:34:38.000+00,53.208874,-0.595962,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477448
2024-11-06T12:34:44.000+00,2024-11-06T12:34:58.000+00,53.210117,-0.594643,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477450
2024-11-06T12:35:04.000+00,2024-11-06T12:35:18.000+00,53.21184,-0.593541,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477452
2024-11-06T12:35:24.000+00,2024-11-06T12:35:38.000+00,53.21359,-0.593518,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477454
2024-11-06T12:35:44.000+00,2024-11-06T12:35:58.000+00,53.2147,-0.593726,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477456
2024-11-06T12:36:05.000+00,2024-11-06T12:36:18.000+00,53.21522,-0.59379,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477458
2024-11-06T12:36:25.000+00,2024-11-06T12:36:38.000+00,53.216766,-0.595325,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477460
2024-11-06T12:36:45.000+00,2024-11-06T12:36:58.000+00,53.216988,-0.597828,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477462
2024-11-06T12:37:05.000+00,2024-11-06T12:37:18.000+00,53.21779,-0.600379,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477464
2024-11-06T12:37:26.000+00,2024-11-06T12:37:38.000+00,53.21808,-0.600959,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477466
2024-11-06T12:37:46.000+00,2024-11-06T12:37:58.000+00,53.21794,-0.601364,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477468
2024-11-06T12:38:06.000+00,2024-11-06T12:38:18.000+00,53.216114,-0.602612,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477470
2024-11-06T12:38:27.000+00,2024-11-06T12:38:38.000+00,53.214443,-0.603254,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477472
2024-11-06T12:38:47.000+00,2024-11-06T12:38:58.000+00,53.214394,-0.603279,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477474
2024-11-06T12:39:07.000+00,2024-11-06T12:39:18.000+00,53.21438,-0.603296,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477476
2024-11-06T12:39:27.000+00,2024-11-06T12:39:38.000+00,53.214355,-0.603316,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477478
2024-11-06T12:39:47.000+00,2024-11-06T12:39:58.000+00,53.214355,-0.60334,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477480
2024-11-06T12:40:08.000+00,2024-11-06T12:40:18.000+00,53.214355,-0.603356,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477482
