recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-06-18T08:02:17.000+00,2025-06-18T08:02:32.000+00,52.37448,-1.262893,X84,AMID,4565,1014,inbound,2025-06-18,3409084
2025-06-18T08:02:38.000+00,2025-06-18T08:02:52.000+00,52.374863,-1.263195,X84,AMID,4565,1014,inbound,2025-06-18,3409086
2025-06-18T08:02:45.000+00,2025-06-18T08:03:02.000+00,52.375015,-1.26389,X84,AMID,4565,1014,inbound,2025-06-18,3409087
2025-06-18T08:03:18.000+00,2025-06-18T08:03:32.000+00,52.376057,-1.2648,X84,AMID,4565,1014,inbound,2025-06-18,3409090
2025-06-18T08:03:34.000+00,2025-06-18T08:03:42.000+00,52.377384,-1.264943,X84,AMID,4565,1014,inbound,2025-06-18,3409091
2025-06-18T08:03:45.000+00,2025-06-18T08:04:02.000+00,52.37824,-1.264805,X84,AMID,4565,1014,inbound,2025-06-18,3409093
2025-06-18T08:04:16.000+00,2025-06-18T08:04:32.000+00,52.38107,-1.264876,X84,AMID,4565,1014,inbound,2025-06-18,3409096
2025-06-18T08:04:49.000+00,2025-06-18T08:05:02.000+00,52.38177,-1.265263,X84,AMID,4565,1014,inbound,2025-06-18,3409099
2025-06-18T08:05:15.000+00,2025-06-18T08:05:22.000+00,52.381783,-1.26532,X84,AMID,4565,1014,inbound,2025-06-18,3409101
2025-06-18T08:05:31.000+00,2025-06-18T08:05:42.000+00,52.381874,-1.265421,X84,AMID,4565,1014,inbound,2025-06-18,3409103
2025-06-18T08:05:38.000+00,2025-06-18T08:05:52.000+00,52.38212,-1.265821,X84,AMID,4565,1014,inbound,2025-06-18,3409104
2025-06-18T08:06:10.000+00,2025-06-18T08:06:22.000+00,52.38294,-1.267111,X84,AMID,4565,1014,inbound,2025-06-18,3409107
2025-06-18T08:06:41.000+00,2025-06-18T08:06:52.000+00,52.384907,-1.26473,X84,AMID,4565,1014,inbound,2025-06-18,3409110
2025-06-18T08:07:14.000+00,2025-06-18T08:07:32.000+00,52.386032,-1.263141,X84,AMID,4565,1014,inbound,2025-06-18,3409114
2025-06-18T08:07:47.000+00,2025-06-18T08:08:02.000+00,52.386547,-1.261981,X84,AMID,4565,1014,inbound,2025-06-18,3409117
2025-06-18T08:07:59.000+00,2025-06-18T08:08:12.000+00,52.387226,-1.260125,X84,AMID,4565,1014,inbound,2025-06-18,3409118
2025-06-18T08:08:07.000+00,2025-06-18T08:08:22.000+00,52.387676,-1.25895,X84,AMID,4565,1014,inbound,2025-06-18,3409119
2025-06-18T08:08:39.000+00,2025-06-18T08:08:52.000+00,52.388943,-1.255913,X84,AMID,4565,1014,inbound,2025-06-18,3409122
2025-06-18T08:09:12.000+00,2025-06-18T08:09:22.000+00,52.391705,-1.25329,X84,AMID,4565,1014,inbound,2025-06-18,3409125
2025-06-18T08:09:45.000+00,2025-06-18T08:09:52.000+00,52.39489,-1.249533,X84,AMID,4565,1014,inbound,2025-06-18,3409128
2025-06-18T08:10:18.000+00,2025-06-18T08:10:32.000+00,52.398224,-1.24806,X84,AMID,4565,1014,inbound,2025-06-18,3409132
2025-06-18T08:10:51.000+00,2025-06-18T08:11:12.000+00,52.40293,-1.246668,X84,AMID,4565,1014,inbound,2025-06-18,3409136
2025-06-18T08:11:24.000+00,2025-06-18T08:11:42.000+00,52.402542,-1.244236,X84,AMID,4565,1014,inbound,2025-06-18,3409139
2025-06-18T08:11:44.000+00,2025-06-18T08:12:02.000+00,52.40257,-1.244454,X84,AMID,4565,1014,inbound,2025-06-18,3409141
2025-06-18T08:11:52.000+00,2025-06-18T08:12:12.000+00,52.40292,-1.245413,X84,AMID,4565,1014,inbound,2025-06-18,3409142
2025-06-18T08:12:25.000+00,2025-06-18T08:12:32.000+00,52.403156,-1.246218,X84,AMID,4565,1014,inbound,2025-06-18,3409144
2025-06-18T08:12:58.000+00,2025-06-18T08:13:12.000+00,52.40535,-1.245573,X84,AMID,4565,1014,inbound,2025-06-18,3409148
2025-06-18T08:13:31.000+00,2025-06-18T08:13:42.000+00,52.40833,-1.246651,X84,AMID,4565,1014,inbound,2025-06-18,3409151
2025-06-18T08:14:04.000+00,2025-06-18T08:14:12.000+00,52.408802,-1.246755,X84,AMID,4565,1014,inbound,2025-06-18,3409154
2025-06-18T08:14:37.000+00,2025-06-18T08:14:52.000+00,52.40941,-1.245903,X84,AMID,4565,1014,inbound,2025-06-18,3409158
2025-06-18T08:15:10.000+00,2025-06-18T08:15:22.000+00,52.413292,-1.241371,X84,AMID,4565,1014,inbound,2025-06-18,3409161
2025-06-18T08:15:43.000+00,2025-06-18T08:15:52.000+00,52.41624,-1.233225,X84,AMID,4565,1014,inbound,2025-06-18,3409164
2025-06-18T08:16:16.000+00,2025-06-18T08:16:32.000+00,52.42054,-1.227846,X84,AMID,4565,1014,inbound,2025-06-18,3409168
2025-06-18T08:16:49.000+00,2025-06-18T08:17:03.000+00,52.422596,-1.225343,X84,AMID,4565,1014,inbound,2025-06-18,3409171
2025-06-18T08:17:20.000+00,2025-06-18T08:17:32.000+00,52.42664,-1.228943,X84,AMID,4565,1014,inbound,2025-06-18,3409174
2025-06-18T08:17:53.000+00,2025-06-18T08:18:03.000+00,52.432384,-1.234558,X84,AMID,4565,1014,inbound,2025-06-18,3409177
2025-06-18T08:18:26.000+00,2025-06-18T08:18:43.000+00,52.43814,-1.240055,X84,AMID,4565,1014,inbound,2025-06-18,3409181
2025-06-18T08:18:59.000+00,2025-06-18T08:19:13.000+00,52.443417,-1.245473,X84,AMID,4565,1014,inbound,2025-06-18,3409184
2025-06-18T08:19:32.000+00,2025-06-18T08:19:43.000+00,52.448963,-1.25109,X84,AMID,4565,1014,inbound,2025-06-18,3409187
2025-06-18T08:20:03.000+00,2025-06-18T08:20:23.000+00,52.451508,-1.254313,X84,AMID,4565,1014,inbound,2025-06-18,3409191
2025-06-18T08:20:36.000+00,2025-06-18T08:20:43.000+00,52.452545,-1.249551,X84,AMID,4565,1014,inbound,2025-06-18,3409193
2025-06-18T08:21:07.000+00,2025-06-18T08:21:23.000+00,52.45202,-1.248363,X84,AMID,4565,1014,inbound,2025-06-18,3409197
2025-06-18T08:21:39.000+00,2025-06-18T08:21:53.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409200
2025-06-18T08:22:12.000+00,2025-06-18T08:22:23.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409203
2025-06-18T08:22:44.000+00,2025-06-18T08:22:53.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409206
2025-06-18T08:23:17.000+00,2025-06-18T08:23:33.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409210
2025-06-18T08:23:50.000+00,2025-06-18T08:24:03.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409213
2025-06-18T08:24:23.000+00,2025-06-18T08:24:33.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409216
2025-06-18T08:24:54.000+00,2025-06-18T08:25:03.000+00,52.45196,-1.248438,X84,AMID,4565,1014,inbound,2025-06-18,3409219
2025-06-18T08:25:27.000+00,2025-06-18T08:25:43.000+00,52.451927,-1.24851,X84,AMID,4565,1014,inbound,2025-06-18,3409223
2025-06-18T08:26:00.000+00,2025-06-18T08:26:13.000+00,52.451782,-1.248886,X84,AMID,4565,1014,inbound,2025-06-18,3409226
2025-06-18T08:26:27.000+00,2025-06-18T08:26:43.000+00,52.4512,-1.248938,X84,AMID,4565,1014,inbound,2025-06-18,3409229
2025-06-18T08:26:39.000+00,2025-06-18T08:26:53.000+00,52.45178,-1.24886,X84,AMID,4565,1014,inbound,2025-06-18,3409230
2025-06-18T08:27:12.000+00,2025-06-18T08:27:23.000+00,52.45287,-1.2484,X84,AMID,4565,1014,inbound,2025-06-18,3409233
2025-06-18T08:27:43.000+00,2025-06-18T08:27:53.000+00,52.453434,-1.240733,X84,AMID,4565,1014,inbound,2025-06-18,3409236
2025-06-18T08:28:14.000+00,2025-06-18T08:28:33.000+00,52.45328,-1.231761,X84,AMID,4565,1014,inbound,2025-06-18,3409240
2025-06-18T08:28:47.000+00,2025-06-18T08:29:04.000+00,52.453358,-1.22688,X84,AMID,4565,1014,inbound,2025-06-18,3409243
