recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-25T23:20:22.000+00,2024-10-25T23:20:42.000+00,52.57866,-1.30993,158,AMID,3804,1069,outbound,2024-10-25,1380224
2024-10-25T23:20:48.000+00,2024-10-25T23:21:02.000+00,52.577045,-1.310579,158,AMID,3804,1069,outbound,2024-10-25,1380226
2024-10-25T23:21:02.000+00,2024-10-25T23:21:22.000+00,52.576344,-1.311418,158,AMID,3804,1069,outbound,2024-10-25,1380228
2024-10-25T23:21:36.000+00,2024-10-25T23:21:52.000+00,52.575706,-1.315735,158,AMID,3804,1069,outbound,2024-10-25,1380231
2024-10-25T23:22:08.000+00,2024-10-25T23:22:22.000+00,52.575653,-1.316585,158,AMID,3804,1069,outbound,2024-10-25,1380234
2024-10-25T23:22:41.000+00,2024-10-25T23:22:52.000+00,52.57571,-1.316648,158,AMID,3804,1069,outbound,2024-10-25,1380237
2024-10-25T23:22:50.000+00,2024-10-25T23:23:02.000+00,52.57569,-1.317116,158,AMID,3804,1069,outbound,2024-10-25,1380238
2024-10-25T23:23:19.000+00,2024-10-25T23:23:32.000+00,52.57565,-1.318468,158,AMID,3804,1069,outbound,2024-10-25,1380241
2024-10-25T23:23:50.000+00,2024-10-25T23:24:02.000+00,52.575676,-1.318663,158,AMID,3804,1069,outbound,2024-10-25,1380244
2024-10-25T23:24:08.000+00,2024-10-25T23:24:22.000+00,52.57552,-1.319811,158,AMID,3804,1069,outbound,2024-10-25,1380246
2024-10-25T23:24:34.000+00,2024-10-25T23:24:52.000+00,52.574417,-1.32263,158,AMID,3804,1069,outbound,2024-10-25,1380249
2024-10-25T23:24:46.000+00,2024-10-25T23:25:02.000+00,52.57387,-1.32377,158,AMID,3804,1069,outbound,2024-10-25,1380250
2024-10-25T23:25:05.000+00,2024-10-25T23:25:22.000+00,52.573067,-1.325785,158,AMID,3804,1069,outbound,2024-10-25,1380252
2024-10-25T23:25:18.000+00,2024-10-25T23:25:32.000+00,52.572437,-1.326886,158,AMID,3804,1069,outbound,2024-10-25,1380253
2024-10-25T23:26:01.000+00,2024-10-25T23:26:12.000+00,52.571266,-1.329091,158,AMID,3804,1069,outbound,2024-10-25,1380257
2024-10-25T23:26:13.000+00,2024-10-25T23:26:32.000+00,52.570656,-1.330225,158,AMID,3804,1069,outbound,2024-10-25,1380259
2024-10-25T23:26:48.000+00,2024-10-25T23:27:02.000+00,52.569824,-1.333238,158,AMID,3804,1069,outbound,2024-10-25,1380262
2024-10-25T23:27:21.000+00,2024-10-25T23:27:32.000+00,52.569958,-1.334686,158,AMID,3804,1069,outbound,2024-10-25,1380265
2024-10-25T23:27:28.000+00,2024-10-25T23:27:42.000+00,52.56984,-1.335645,158,AMID,3804,1069,outbound,2024-10-25,1380266
2024-10-25T23:27:37.000+00,2024-10-25T23:27:52.000+00,52.569332,-1.336756,158,AMID,3804,1069,outbound,2024-10-25,1380267
2024-10-25T23:28:02.000+00,2024-10-25T23:28:22.000+00,52.56828,-1.340441,158,AMID,3804,1069,outbound,2024-10-25,1380270
2024-10-25T23:28:12.000+00,2024-10-25T23:28:32.000+00,52.56802,-1.341785,158,AMID,3804,1069,outbound,2024-10-25,1380271
2024-10-25T23:28:36.000+00,2024-10-25T23:28:52.000+00,52.56798,-1.345043,158,AMID,3804,1069,outbound,2024-10-25,1380273
2024-10-25T23:28:52.000+00,2024-10-25T23:29:12.000+00,52.56759,-1.346333,158,AMID,3804,1069,outbound,2024-10-25,1380275
2024-10-25T23:29:24.000+00,2024-10-25T23:29:42.000+00,52.56546,-1.348306,158,AMID,3804,1069,outbound,2024-10-25,1380278
2024-10-25T23:29:34.000+00,2024-10-25T23:29:52.000+00,52.5647,-1.348986,158,AMID,3804,1069,outbound,2024-10-25,1380279
2024-10-25T23:30:06.000+00,2024-10-25T23:30:22.000+00,52.563732,-1.35097,158,AMID,3804,1069,outbound,2024-10-25,1380282
2024-10-25T23:30:39.000+00,2024-10-25T23:30:52.000+00,52.564518,-1.350696,158,AMID,3804,1069,outbound,2024-10-25,1380285
2024-10-25T23:30:58.000+00,2024-10-25T23:31:12.000+00,52.564587,-1.350551,158,AMID,3804,1069,outbound,2024-10-25,1380287
