recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-28T10:40:13.000+00,2025-01-28T10:40:21.000+00,50.845005,-0.117252,25,BHBC,668,75,inbound,2025-01-28,2192704
2025-01-28T10:40:43.000+00,2025-01-28T10:41:01.000+00,50.845005,-0.117252,25,BHBC,668,75,inbound,2025-01-28,2192708
2025-01-28T10:41:13.000+00,2025-01-28T10:41:31.000+00,50.845005,-0.117252,25,BHBC,668,75,inbound,2025-01-28,2192711
2025-01-28T10:41:40.000+00,2025-01-28T10:41:51.000+00,50.84484,-0.117506,25,BHBC,668,75,inbound,2025-01-28,2192713
2025-01-28T10:41:47.000+00,2025-01-28T10:42:01.000+00,50.84453,-0.117945,25,BHBC,668,75,inbound,2025-01-28,2192714
2025-01-28T10:42:19.000+00,2025-01-28T10:42:31.000+00,50.84392,-0.118828,25,BHBC,668,75,inbound,2025-01-28,2192717
2025-01-28T10:42:49.000+00,2025-01-28T10:43:01.000+00,50.84392,-0.118828,25,BHBC,668,75,inbound,2025-01-28,2192720
2025-01-28T10:43:19.000+00,2025-01-28T10:43:31.000+00,50.84392,-0.118828,25,BHBC,668,75,inbound,2025-01-28,2192723
2025-01-28T10:43:51.000+00,2025-01-28T10:44:01.000+00,50.843166,-0.119793,25,BHBC,668,75,inbound,2025-01-28,2192726
2025-01-28T10:44:03.000+00,2025-01-28T10:44:21.000+00,50.8425,-0.120394,25,BHBC,668,75,inbound,2025-01-28,2192728
2025-01-28T10:44:17.000+00,2025-01-28T10:44:31.000+00,50.84146,-0.121237,25,BHBC,668,75,inbound,2025-01-28,2192729
2025-01-28T10:44:42.000+00,2025-01-28T10:44:51.000+00,50.840996,-0.121502,25,BHBC,668,75,inbound,2025-01-28,2192731
2025-01-28T10:45:10.000+00,2025-01-28T10:45:21.000+00,50.84075,-0.12176,25,BHBC,668,75,inbound,2025-01-28,2192734
2025-01-28T10:45:41.000+00,2025-01-28T10:45:51.000+00,50.84075,-0.12176,25,BHBC,668,75,inbound,2025-01-28,2192737
2025-01-28T10:46:10.000+00,2025-01-28T10:46:21.000+00,50.84001,-0.122401,25,BHBC,668,75,inbound,2025-01-28,2192740
2025-01-28T10:46:22.000+00,2025-01-28T10:46:41.000+00,50.839115,-0.123127,25,BHBC,668,75,inbound,2025-01-28,2192742
2025-01-28T10:46:33.000+00,2025-01-28T10:46:51.000+00,50.838455,-0.12363,25,BHBC,668,75,inbound,2025-01-28,2192743
2025-01-28T10:46:52.000+00,2025-01-28T10:47:11.000+00,50.83839,-0.123686,25,BHBC,668,75,inbound,2025-01-28,2192745
2025-01-28T10:47:11.000+00,2025-01-28T10:47:21.000+00,50.83825,-0.123821,25,BHBC,668,75,inbound,2025-01-28,2192746
2025-01-28T10:47:22.000+00,2025-01-28T10:47:31.000+00,50.837845,-0.124137,25,BHBC,668,75,inbound,2025-01-28,2192747
2025-01-28T10:47:30.000+00,2025-01-28T10:47:41.000+00,50.837368,-0.124489,25,BHBC,668,75,inbound,2025-01-28,2192748
2025-01-28T10:47:48.000+00,2025-01-28T10:48:01.000+00,50.83625,-0.125286,25,BHBC,668,75,inbound,2025-01-28,2192750
2025-01-28T10:48:00.000+00,2025-01-28T10:48:11.000+00,50.83603,-0.125461,25,BHBC,668,75,inbound,2025-01-28,2192751
2025-01-28T10:48:03.000+00,2025-01-28T10:48:21.000+00,50.83603,-0.125461,25,BHBC,668,75,inbound,2025-01-28,2192752
2025-01-28T10:48:27.000+00,2025-01-28T10:48:41.000+00,50.835556,-0.125869,25,BHBC,668,75,inbound,2025-01-28,2192754
2025-01-28T10:48:48.000+00,2025-01-28T10:49:01.000+00,50.834118,-0.127187,25,BHBC,668,75,inbound,2025-01-28,2192756
2025-01-28T10:48:58.000+00,2025-01-28T10:49:11.000+00,50.833515,-0.127957,25,BHBC,668,75,inbound,2025-01-28,2192757
2025-01-28T10:49:06.000+00,2025-01-28T10:49:21.000+00,50.832962,-0.128653,25,BHBC,668,75,inbound,2025-01-28,2192758
2025-01-28T10:49:39.000+00,2025-01-28T10:49:51.000+00,50.832394,-0.129405,25,BHBC,668,75,inbound,2025-01-28,2192761
2025-01-28T10:50:11.000+00,2025-01-28T10:50:21.000+00,50.83234,-0.129532,25,BHBC,668,75,inbound,2025-01-28,2192764
2025-01-28T10:50:32.000+00,2025-01-28T10:50:41.000+00,50.832024,-0.129908,25,BHBC,668,75,inbound,2025-01-28,2192766
2025-01-28T10:50:52.000+00,2025-01-28T10:51:01.000+00,50.830666,-0.131781,25,BHBC,668,75,inbound,2025-01-28,2192768
2025-01-28T10:51:03.000+00,2025-01-28T10:51:21.000+00,50.830063,-0.132536,25,BHBC,668,75,inbound,2025-01-28,2192770
2025-01-28T10:51:35.000+00,2025-01-28T10:51:51.000+00,50.82912,-0.133741,25,BHBC,668,75,inbound,2025-01-28,2192773
2025-01-28T10:52:05.000+00,2025-01-28T10:52:21.000+00,50.82925,-0.135098,25,BHBC,668,75,inbound,2025-01-28,2192776
2025-01-28T10:52:35.000+00,2025-01-28T10:52:51.000+00,50.829285,-0.135412,25,BHBC,668,75,inbound,2025-01-28,2192779
2025-01-28T10:52:56.000+00,2025-01-28T10:53:11.000+00,50.827885,-0.13543,25,BHBC,668,75,inbound,2025-01-28,2192781
2025-01-28T10:53:30.000+00,2025-01-28T10:53:41.000+00,50.826923,-0.135345,25,BHBC,668,75,inbound,2025-01-28,2192784
2025-01-28T10:53:40.000+00,2025-01-28T10:53:51.000+00,50.826153,-0.1356,25,BHBC,668,75,inbound,2025-01-28,2192785
2025-01-28T10:53:52.000+00,2025-01-28T10:54:11.000+00,50.82514,-0.136275,25,BHBC,668,75,inbound,2025-01-28,2192787
2025-01-28T10:54:23.000+00,2025-01-28T10:54:41.000+00,50.82319,-0.136196,25,BHBC,668,75,inbound,2025-01-28,2192790
2025-01-28T10:54:41.000+00,2025-01-28T10:54:51.000+00,50.821728,-0.136571,25,BHBC,668,75,inbound,2025-01-28,2192791
2025-01-28T10:55:12.000+00,2025-01-28T10:55:21.000+00,50.821213,-0.136674,25,BHBC,668,75,inbound,2025-01-28,2192794
