recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-08-20T11:48:19.000+00,2024-08-20T11:48:29.000+00,53.655624,-1.818873,378,TLCT,15476,1215,outbound,2024-08-20,812496
2024-08-20T11:48:28.000+00,2024-08-20T11:48:39.000+00,53.65642,-1.819621,378,TLCT,15476,1215,outbound,2024-08-20,812497
2024-08-20T11:48:30.000+00,2024-08-20T11:48:49.000+00,53.65658,-1.819763,378,TLCT,15476,1215,outbound,2024-08-20,812498
2024-08-20T11:49:03.000+00,2024-08-20T11:49:19.000+00,53.658535,-1.821605,378,TLCT,15476,1215,outbound,2024-08-20,812501
2024-08-20T11:49:18.000+00,2024-08-20T11:49:29.000+00,53.658524,-1.822078,378,TLCT,15476,1215,outbound,2024-08-20,812502
2024-08-20T11:50:00.000+00,2024-08-20T11:50:09.000+00,53.657547,-1.823585,378,TLCT,15476,1215,outbound,2024-08-20,812506
2024-08-20T11:50:28.000+00,2024-08-20T11:50:39.000+00,53.657986,-1.825428,378,TLCT,15476,1215,outbound,2024-08-20,812509
2024-08-20T11:51:01.000+00,2024-08-20T11:51:09.000+00,53.657185,-1.826343,378,TLCT,15476,1215,outbound,2024-08-20,812512
2024-08-20T11:51:18.000+00,2024-08-20T11:51:30.000+00,53.65731,-1.82696,378,TLCT,15476,1215,outbound,2024-08-20,812514
2024-08-20T11:51:35.000+00,2024-08-20T11:51:49.000+00,53.65742,-1.828026,378,TLCT,15476,1215,outbound,2024-08-20,812516
2024-08-20T11:52:07.000+00,2024-08-20T11:52:19.000+00,53.656975,-1.829651,378,TLCT,15476,1215,outbound,2024-08-20,812519
2024-08-20T11:52:22.000+00,2024-08-20T11:52:29.000+00,53.657593,-1.830796,378,TLCT,15476,1215,outbound,2024-08-20,812520
2024-08-20T11:52:55.000+00,2024-08-20T11:53:10.000+00,53.65765,-1.830931,378,TLCT,15476,1215,outbound,2024-08-20,812524
2024-08-20T11:53:08.000+00,2024-08-20T11:53:19.000+00,53.657734,-1.831066,378,TLCT,15476,1215,outbound,2024-08-20,812525
2024-08-20T11:53:43.000+00,2024-08-20T11:53:59.000+00,53.659027,-1.833851,378,TLCT,15476,1215,outbound,2024-08-20,812529
2024-08-20T11:54:09.000+00,2024-08-20T11:54:19.000+00,53.659126,-1.834075,378,TLCT,15476,1215,outbound,2024-08-20,812531
2024-08-20T11:54:29.000+00,2024-08-20T11:54:40.000+00,53.66014,-1.836293,378,TLCT,15476,1215,outbound,2024-08-20,812533
2024-08-20T11:54:47.000+00,2024-08-20T11:55:00.000+00,53.66024,-1.837263,378,TLCT,15476,1215,outbound,2024-08-20,812535
2024-08-20T11:55:20.000+00,2024-08-20T11:55:29.000+00,53.658627,-1.840135,378,TLCT,15476,1215,outbound,2024-08-20,812538
2024-08-20T11:55:53.000+00,2024-08-20T11:56:09.000+00,53.65774,-1.841811,378,TLCT,15476,1215,outbound,2024-08-20,812542
2024-08-20T11:56:29.000+00,2024-08-20T11:56:39.000+00,53.65771,-1.842595,378,TLCT,15476,1215,outbound,2024-08-20,812545
2024-08-20T11:57:02.000+00,2024-08-20T11:57:20.000+00,53.65848,-1.842996,378,TLCT,15476,1215,outbound,2024-08-20,812549
2024-08-20T11:57:23.000+00,2024-08-20T11:57:50.000+00,53.6591,-1.843446,378,TLCT,15476,1215,outbound,2024-08-20,812552
2024-08-20T11:58:02.000+00,2024-08-20T11:58:10.000+00,53.66132,-1.845898,378,TLCT,15476,1215,outbound,2024-08-20,812554
2024-08-20T11:58:03.000+00,2024-08-20T11:58:20.000+00,53.661377,-1.845971,378,TLCT,15476,1215,outbound,2024-08-20,812555
2024-08-20T11:58:43.000+00,2024-08-20T11:58:50.000+00,53.66325,-1.847936,378,TLCT,15476,1215,outbound,2024-08-20,812558
2024-08-20T11:59:05.000+00,2024-08-20T11:59:19.000+00,53.663532,-1.849166,378,TLCT,15476,1215,outbound,2024-08-20,812561
2024-08-20T11:59:27.000+00,2024-08-20T11:59:40.000+00,53.66232,-1.852723,378,TLCT,15476,1215,outbound,2024-08-20,812563
2024-08-20T11:59:57.000+00,2024-08-20T12:00:10.000+00,53.660965,-1.857026,378,TLCT,15476,1215,outbound,2024-08-20,812566
2024-08-20T12:00:05.000+00,2024-08-20T12:00:30.000+00,53.66096,-1.857058,378,TLCT,15476,1215,outbound,2024-08-20,812568
